psu,StudentLoginID,Q1,Q2,Q3,Q5A,Q5B,Q5C,Q5D,Q5E,Q6,Q7,Q8,Q34,Q35,Q77,Q89,Q90,Q91,Q92,Q93,Q94,Q95,Q96
86877,65,5,1,3,,,1,,1,2,.S,.S,1,5,2,2,2,2,2,2,3,5,4
86877,66,5,1,3,,1,,,1,2,.S,.S,2,.S,1,3,3,5,3,3,3,4,3
86877,67,5,2,3,1,,,,1,2,.S,.S,2,.S,1,3,2,4,2,3,2,3,2
86877,68,5,1,3,,,,,1,2,.S,.S,2,.S,1,4,1,4,3,4,1,5,3
86877,21490,5,2,2,,1,,,1,2,.S,.S,2,.S,1,2,1,3,3,2,1,2,3
87860,14814,7,1,4,,,,,1,2,.S,.S,2,.S,1,3,1,3,3,3,1,4,2
87860,14815,7,2,4,,,,,1,2,.S,.S,2,.S,1,2,2,4,2,2,2,4,2
87860,14816,6,1,4,,,,,1,2,.S,.S,2,.S,1,4,4,2,1,4,1,2,2
87860,14817,6,2,4,,,,,1,2,.S,.S,2,.S,1,2,2,3,2,2,2,2,2
87860,14818,6,1,4,,,,,1,2,.S,.S,2,.S,.N,2,1,4,2,.N,.N,.N,.N
87860,14819,6,1,4,,,,,1,2,.S,.S,2,.S,1,2,2,2,2,2,2,2,2
87860,14820,6,2,4,,,,,1,2,.S,.S,2,.S,1,4,4,3,4,4,5,4,5
87860,14822,6,1,4,,,1,,1,2,.S,.S,2,.S,1,3,1,4,2,3,4,3,3
87860,14823,6,1,4,,1,,,1,2,.S,.S,2,.S,1,2,1,3,2,2,1,2,2
87860,14824,7,1,4,,,,,1,2,.S,.S,2,.S,1,3,1,3,2,3,1,2,2
87860,14825,7,1,4,,,,,1,2,.S,.S,2,.S,1,5,1,6,1,6,.N,6,1
87860,14826,6,2,4,,,,,1,2,.S,.S,2,.S,3,2,5,.N,4,3,2,3,2
87860,14827,7,1,4,,,,,1,2,.S,.S,1,7,1,2,1,6,2,2,1,6,2
87860,14830,6,2,4,,1,,,,2,.S,.S,2,.S,1,5,1,6,4,4,1,4,3
87860,14831,7,2,4,,,,,1,2,.S,.S,2,.S,1,2,4,5,2,2,3,4,2
87860,14832,6,1,4,.N,.N,.N,.N,.N,2,.S,.S,2,.S,1,3,1,2,2,2,2,2,2
87860,14833,6,1,4,,1,,,1,2,.S,.S,2,.S,3,1,1,2,2,3,1,2,2
87860,14834,6,1,4,,,1,,,2,.S,.S,2,.S,1,3,3,2,3,2,2,3,2
87860,14835,7,2,4,,,,,1,2,.S,.S,2,.S,1,4,4,5,2,4,3,5,2
87860,14838,6,1,4,1,,,,,2,.S,.S,2,.S,1,3,1,2,2,2,2,2,2
87860,14839,7,1,4,,,,,1,2,.S,.S,2,.S,1,4,3,4,3,2,2,3,2
87860,14841,6,1,4,,,,1,,2,.S,.S,2,.S,1,2,3,4,2,2,2,4,2
87860,14842,7,1,4,,,,,1,2,.S,.S,2,.S,1,3,1,3,4,4,1,3,3
87860,14843,6,1,4,,,,,1,2,.S,.S,2,.S,2,4,1,5,3,5,1,5,2
87860,14846,6,2,4,1,,,,,2,.S,.S,2,.S,3,4,4,.N,.N,3,3,.N,3
87860,14847,7,1,4,,,,,1,2,.S,.S,2,.S,1,3,3,5,2,4,4,3,3
87860,14849,7,1,5,1,,,,,2,.S,.S,1,8,1,2,2,5,2,4,3,5,3
87860,14850,7,2,5,1,,,,,2,.S,.S,2,.S,1,3,1,5,3,3,1,4,3
87860,14852,8,2,5,,,,,1,2,.S,.S,2,.S,3,5,3,6,6,5,1,5,5
87860,14853,8,1,6,,1,,,,2,.S,.S,1,8,1,5,5,5,4,4,4,4,4
87860,14857,8,1,5,.N,.N,.N,.N,.N,2,.S,.S,1,9,1,3,1,5,2,3,1,3,2
87860,14858,7,1,5,1,,,,,2,.S,.S,1,8,1,3,2,5,2,3,2,4,3
87860,14860,8,1,5,,1,,,,2,.S,.S,2,.S,1,3,3,.N,2,2,1,2,2
87860,14861,7,1,5,1,,,,,2,.S,.S,2,.S,1,6,5,6,6,2,2,2,2
87860,14865,7,1,5,,1,,,,2,.S,.S,1,8,2,3,3,3,3,4,3,5,3
87860,14868,7,2,5,,1,,,,2,.S,.S,2,.S,1,4,4,4,4,4,3,3,3
87860,14869,7,2,5,,,,,1,2,.S,.S,2,.S,1,5,3,5,2,5,3,5,2
87860,14872,7,1,5,,,,,1,1,8,1,1,7,2,3,1,5,2,4,1,5,2
87860,14873,8,1,5,.N,.N,.N,.N,.N,2,.S,.S,2,.S,1,2,1,3,4,4,1,3,4
87860,14876,7,1,5,1,,,,,2,.S,.S,2,.S,1,3,1,6,2,5,1,5,2
87860,14877,7,2,5,,,,,1,2,.S,.S,2,.S,1,3,1,3,2,2,1,3,2
87860,14880,7,1,5,,,,,1,2,.S,.S,2,.S,1,2,1,3,2,2,1,4,2
87860,14881,7,2,5,1,,,,,1,7,2,1,7,2,2,2,2,2,2,1,2,2
87860,14884,7,1,5,,,,,1,2,.S,.S,2,.S,1,4,1,2,4,2,1,2,2
87860,14885,8,1,5,,,,,1,2,.S,.S,1,8,1,2,2,5,2,2,2,2,2
87860,14888,7,2,5,,1,,,1,2,.S,.S,1,7,1,4,1,4,3,2,1,3,4
87860,14889,7,1,5,,,,,1,2,.S,.S,2,.S,1,4,1,3,3,4,1,4,2
87860,14892,8,1,6,,1,,,,2,.S,.S,2,.S,1,4,1,3,4,4,1,5,3
87860,14893,8,1,6,,,1,,,2,.S,.S,2,.S,2,4,3,3,2,4,1,2,2
87860,14894,8,1,6,,,,1,,2,.S,.S,1,8,1,3,2,6,3,5,4,6,2
87860,14895,9,1,6,,,,,1,2,.S,.S,2,.S,1,2,5,5,2,4,4,5,2
87860,14896,9,2,6,,1,,,1,2,.S,.S,2,.S,1,2,2,4,3,3,3,3,3
87860,14897,9,2,6,,1,,,,2,.S,.S,1,9,1,3,3,4,2,4,3,3,2
87860,14899,9,2,6,,,,,1,2,.S,.S,1,9,1,3,3,5,2,3,3,3,3
87860,14900,8,2,6,,1,,,1,2,.S,.S,1,8,3,3,3,5,3,3,3,3,3
87860,14901,9,2,6,1,,,,,2,.S,.S,2,.S,3,2,2,2,3,2,2,2,3
87860,14902,9,2,6,,,,,1,1,9,2,2,.S,1,2,2,2,2,3,1,4,2
87860,14903,8,2,6,,,,,1,2,.S,.S,1,8,1,4,2,6,4,4,2,6,4
87860,14904,8,1,6,,1,,,,2,.S,.S,2,.S,1,4,1,4,2,3,1,3,3
87860,14905,8,1,6,,1,,,,2,.S,.S,2,.S,1,4,3,5,3,4,3,5,3
87860,14907,8,1,6,,1,,,,2,.S,.S,2,.S,3,4,6,6,4,5,3,3,3
87860,14908,9,1,7,,,,,1,1,9,3,1,10,.N,1,.N,.N,.N,2,2,2,2
87860,14910,8,2,6,,,1,,,2,.S,.S,2,.S,1,3,1,4,2,4,1,5,2
87860,14911,8,2,6,,,,,1,2,.S,.S,2,.S,1,3,2,4,2,4,4,4,2
87860,14912,8,2,6,1,1,,,,2,.S,.S,2,.S,1,6,1,4,4,3,1,2,3
87860,14913,8,2,6,,,,,1,2,.S,.S,2,.S,1,3,3,6,2,4,4,6,2
87860,14915,8,1,6,,,,,1,2,.S,.S,2,.S,1,2,1,6,2,2,1,6,2
87860,14916,8,2,6,1,1,,,1,2,.S,.S,2,.S,1,4,1,3,3,3,1,4,2
87860,14917,8,2,6,,,,1,,2,.S,.S,1,8,1,3,1,6,4,5,1,6,4
87860,14918,8,2,6,,1,,,,2,.S,.S,2,.S,1,3,3,4,3,4,4,3,4
87860,14919,9,1,6,,,,,1,2,.S,.S,1,8,1,2,3,2,.N,1,1,.N,.N
87860,14921,8,1,6,,,,,1,1,7,1,1,8,1,3,3,5,5,5,4,5,6
87860,14923,9,1,6,,,,,1,2,.S,.S,2,.S,1,4,3,3,2,5,1,3,3
87860,14924,8,2,6,,,1,,,2,.S,.S,2,.S,1,2,2,6,2,2,2,6,2
87860,14925,8,2,6,,,,,1,2,.S,.S,1,9,1,2,2,3,4,3,2,3,4
87860,14926,8,2,6,,,,,1,2,.S,.S,2,.S,1,2,3,5,1,3,3,5,3
87860,14927,8,2,6,,1,,,,2,.S,.S,2,.S,1,2,2,4,2,3,4,5,2
87860,14929,9,2,6,,1,,1,,2,.S,.S,2,.S,3,3,1,4,3,3,1,3,3
87860,14931,8,2,6,1,,,,,2,.S,.S,1,8,1,4,1,4,3,3,3,3,3
87860,14933,9,2,6,,,,,1,2,.S,.S,2,.S,1,3,1,5,4,6,1,6,5
87860,14934,8,2,6,,1,,,,2,.S,.S,1,8,1,4,1,6,2,3,1,4,2
87860,14936,9,1,7,,1,,,,2,.S,.S,1,9,2,2,2,3,2,2,2,4,2
87860,14938,10,2,7,1,,,,1,2,.S,.S,2,.S,1,2,1,4,2,3,1,3,2
87860,14939,9,1,7,,,,,1,2,.S,.S,2,.S,1,2,2,5,2,3,1,4,2
87860,14940,10,2,7,,,,,1,2,.S,.S,1,10,1,3,3,4,3,5,4,4,5
87860,14941,10,2,7,,1,,,,1,9,1,1,8,1,2,2,4,2,5,2,4,2
87860,14942,10,1,7,,1,,,,2,.S,.S,2,.S,1,3,3,5,2,3,4,5,2
87860,14944,10,1,7,,1,,,,2,.S,.S,2,.S,1,2,1,5,2,4,1,4,2
87860,14946,9,1,7,,1,,,,2,.S,.S,2,.S,1,2,1,2,2,2,1,2,2
87860,14947,9,2,7,,,,,1,2,.S,.S,1,9,2,3,3,5,3,5,1,4,4
87860,14948,9,1,7,,1,,,1,2,.S,.S,2,.S,2,2,2,3,2,2,2,2,2
87860,14949,9,2,7,,1,,,,2,.S,.S,1,8,1,3,3,3,4,3,3,3,4
87860,14950,10,2,7,,,,,1,2,.S,.S,2,.S,2,2,1,4,2,2,1,2,2
87860,14951,9,1,7,1,,,,,2,.S,.S,2,.S,1,3,1,3,2,2,1,2,2
87860,14952,10,2,7,,,,,1,2,.S,.S,2,.S,1,4,4,4,4,3,3,4,4
87860,14954,10,2,7,,,,,1,2,.S,.S,1,10,1,3,3,4,3,4,4,5,5
87860,14955,9,2,7,,1,,,,2,.S,.S,2,.S,1,2,2,2,4,3,2,2,2
87860,14956,9,1,7,,1,,,,2,.S,.S,2,.S,1,2,1,3,2,2,2,3,2
87860,14957,9,1,7,,1,,,,2,.S,.S,2,.S,1,3,3,4,2,4,3,3,2
87860,14958,10,2,7,,,,,1,2,.S,.S,2,.S,2,2,1,2,2,2,1,2,2
87860,14959,10,1,7,,1,,,,2,.S,.S,2,.S,1,4,3,2,2,2,2,2,2
87860,14960,10,1,7,,1,,,,2,.S,.S,1,9,3,3,3,5,2,4,4,6,2
87860,14962,10,2,7,,,,,1,2,.S,.S,1,10,1,3,3,4,3,4,1,4,2
87860,14963,9,2,7,,,,,1,2,.S,.S,2,.S,3,3,1,5,4,4,1,4,4
87860,14965,9,2,7,,1,,,,2,.S,.S,1,9,1,3,1,4,3,4,1,3,4
87860,14966,10,2,7,,,,,1,2,.S,.S,1,11,1,4,4,4,5,5,5,4,4
87860,14967,10,1,7,,,,,1,2,.S,.S,2,.S,1,6,2,6,6,6,6,6,6
87860,14968,9,1,7,,,,,1,2,.S,.S,1,8,1,.N,4,3,2,2,2,4,2
87860,14969,9,1,7,1,,,,,2,.S,.S,1,9,2,4,4,4,2,5,1,6,2
87860,14970,9,1,7,,,,,1,1,9,6,1,9,1,3,2,5,2,3,2,3,2
87860,14971,9,2,7,,,,,1,2,.S,.S,1,9,1,3,3,5,3,2,2,4,2
87860,14972,10,2,7,,,,,1,2,.S,.S,2,.S,1,3,2,4,2,3,3,4,2
87860,14973,9,1,7,,,,,1,2,.S,.S,1,8,3,4,4,4,4,4,4,4,4
87860,14974,9,1,7,,1,,,1,2,.S,.S,2,.S,1,2,1,4,3,3,1,2,2
87860,14976,9,1,7,,,,,1,2,.S,.S,2,.S,1,2,1,2,2,2,2,2,2
87860,14977,9,2,7,,1,,,,2,.S,.S,2,.S,1,2,2,3,2,2,2,2,2
87860,30272,9,2,6,,,,,1,2,.S,.S,2,.S,1,4,5,4,2,4,4,5,4
87860,30278,10,1,7,,,,,1,2,.S,.S,2,.S,3,1,1,1,1,1,1,1,1
87860,30280,9,1,7,,,,,1,2,.S,.S,2,.S,3,3,1,5,2,3,1,4,3
87860,30282,9,2,7,1,,,,,2,.S,.S,1,9,1,5,1,3,4,4,1,4,4
87860,30283,9,2,7,,,,,1,1,9,3,1,9,1,2,1,5,2,5,1,5,3
87860,30286,8,1,6,,,,,1,2,.S,.S,2,.S,2,3,1,2,3,4,1,3,4
87860,30288,9,2,7,.N,.N,.N,.N,.N,1,8,6,1,9,3,1,1,5,4,1,1,5,4
87860,30294,9,1,6,1,,,,,2,.S,.S,1,9,2,3,3,5,3,3,3,5,3
87860,30296,10,1,7,,,,,1,2,.S,.S,2,.S,1,5,6,6,6,6,6,6,6
87860,30298,8,1,6,,,,,1,2,.S,.S,2,.S,1,3,2,3,2,2,2,3,2
87860,30301,10,1,7,,,,1,1,2,.S,.S,1,9,1,4,1,6,3,4,1,5,3
87860,30302,9,1,6,1,,,,,1,7,3,1,6,1,5,6,6,6,6,6,2,2
87860,30304,9,1,6,,,,,1,1,9,1,1,9,1,4,3,4,4,4,3,4,4
87860,30309,8,1,6,,,,,1,2,.S,.S,1,9,2,3,4,2,3,3,3,4,5
87860,30310,10,2,7,,,,,1,2,.S,.S,2,.S,2,3,3,5,2,4,1,5,2
87860,30316,10,1,7,1,,,,,2,.S,.S,2,.S,1,4,1,4,4,3,1,3,3
87860,30325,9,1,6,1,1,1,1,,2,.S,.S,2,.S,3,4,4,2,2,3,2,2,2
87860,30328,8,2,6,,1,,,,2,.S,.S,1,7,1,4,1,5,3,4,1,4,3
87860,30331,8,2,6,1,,,,1,2,.S,.S,2,.S,3,4,4,4,3,3,5,3,4
87860,30333,9,1,6,,,,,1,2,.S,.S,1,8,1,4,4,5,2,5,1,6,4
87860,30336,10,1,7,,,,,1,1,2,7,1,10,1,4,3,4,4,2,3,4,2
87860,30339,9,1,7,,,,,1,2,.S,.S,1,10,1,4,1,6,3,4,1,6,1
87860,30342,8,1,6,,,,,1,2,.S,.S,2,.S,1,4,1,4,3,3,1,4,3
87860,30344,9,1,7,,,,,1,2,.S,.S,1,9,3,6,6,6,6,6,6,6,6
87860,30351,10,1,7,,,,1,,1,8,3,1,8,1,3,3,4,4,4,4,5,3
87860,30352,9,1,7,1,,,,,2,.S,.S,2,.S,3,3,4,4,4,4,4,4,4
87860,30355,10,2,7,1,,,,,2,.S,.S,2,.S,1,4,4,5,4,5,3,3,4
87860,30357,9,2,7,.N,.N,.N,.N,.N,2,.S,.S,1,9,1,5,4,5,5,5,1,5,5
87860,30359,11,1,7,,,,,1,1,11,3,2,.S,1,6,5,5,4,6,5,5,5
87860,30360,10,1,7,,,1,,,1,3,5,1,3,1,4,2,3,1,5,1,5,4
87860,30363,9,1,7,,,1,1,,2,.S,.S,2,.S,1,1,1,1,1,1,1,1,1
87860,30364,9,1,7,1,,,,,2,.S,.S,2,.S,1,4,3,4,2,3,3,5,2
87860,30367,10,1,7,,,1,,1,1,10,1,1,10,2,3,2,2,2,2,2,2,2
87860,30368,10,2,7,,,,,1,2,.S,.S,1,10,3,3,3,5,2,3,1,4,3
87860,31923,8,2,6,1,,,,,2,.S,.S,2,.S,3,4,1,4,4,5,1,4,4
87860,31928,8,1,6,,,,,1,2,.S,.S,1,9,1,2,3,6,3,6,5,6,3
87860,31930,9,1,6,,1,,,,1,1,7,1,1,.N,2,3,2,1,2,.N,1,.N
87860,31933,9,2,6,,,,,1,2,.S,.S,1,9,1,3,3,3,3,3,3,3,3
87860,31936,10,1,7,,,1,,1,1,10,1,1,8,1,4,1,3,2,2,2,5,2
87860,31938,8,1,6,,,1,,,2,.S,.S,2,.S,2,2,1,5,2,3,1,4,1
87860,1720,3,1,1,,,,,1,2,.S,.S,2,.S,1,2,2,4,2,3,2,2,2
87860,1721,4,2,1,,,,,1,2,.S,.S,2,.S,1,2,1,3,2,2,1,2,2
87860,1723,4,1,1,,,,,1,2,.S,.S,2,.S,1,5,1,4,3,4,1,4,3
87860,1724,3,1,1,,,,,1,2,.S,.S,2,.S,3,2,1,2,2,2,1,4,2
87860,1727,3,2,1,1,,,,,2,.S,.S,2,.S,1,3,2,2,5,3,2,4,4
87860,1728,3,2,1,,,,,1,2,.S,.S,2,.S,3,2,2,3,2,2,2,3,2
87860,1729,3,1,1,,,,,1,2,.S,.S,2,.S,1,4,4,6,2,4,4,6,3
87860,1731,4,2,1,,,,,1,2,.S,.S,2,.S,1,4,1,3,3,3,1,3,3
87860,1732,4,1,1,,,,,1,2,.S,.S,2,.S,2,2,2,2,2,2,2,2,2
87860,1735,4,1,1,.N,.N,.N,.N,.N,2,.S,.S,2,.S,1,3,1,4,2,3,1,4,2
87860,1736,3,2,.N,,,,,1,2,.S,.S,2,.S,3,4,1,5,4,4,1,4,4
87860,1737,3,1,1,,,,1,1,2,.S,.S,2,.S,3,4,1,5,4,3,3,4,4
87860,1739,3,1,1,,,,,1,2,.S,.S,2,.S,1,3,1,5,3,3,1,5,2
87860,1740,4,2,1,,,,,1,2,.S,.S,2,.S,1,4,1,3,3,4,1,4,3
87860,1743,3,1,1,,,,,1,2,.S,.S,2,.S,1,3,1,4,4,3,1,4,3
87860,1744,4,2,1,.N,.N,.N,.N,.N,2,.S,.S,2,.S,.N,.N,.N,.N,2,.N,.N,3,.N
87860,1747,4,1,1,,,,,1,2,.S,.S,2,.S,1,4,1,5,2,5,1,4,4
87860,1748,3,1,1,,1,,,,2,.S,.S,2,.S,2,2,1,2,2,2,1,2,2
87860,1751,4,1,1,,,,,1,2,.S,.S,2,.S,1,2,2,3,2,2,1,2,2
87860,1752,3,2,1,1,,,,1,2,.S,.S,2,.S,1,3,1,6,2,5,1,4,3
87860,1755,5,1,2,,,1,,1,2,.S,.S,2,.S,1,3,1,2,2,2,1,2,2
87860,1756,5,1,2,,,,,1,2,.S,.S,2,.S,1,3,1,6,3,4,1,6,4
87860,1757,4,1,2,,,,,1,2,.S,.S,2,.S,3,3,1,4,2,4,1,3,3
87860,1758,5,2,2,,,,,1,2,.S,.S,2,.S,3,3,2,4,2,3,2,4,2
87860,1759,5,1,2,1,,,,,2,.S,.S,2,.S,3,5,1,4,4,4,1,4,4
87860,1760,4,2,2,,,,,1,2,.S,.S,2,.S,2,4,1,6,3,6,6,6,6
87860,1762,5,1,2,,,,,1,2,.S,.S,2,.S,2,3,3,4,2,2,2,4,2
87860,1763,4,1,2,,,,,1,2,.S,.S,2,.S,3,3,1,4,3,2,1,5,2
87860,1764,4,1,2,,1,,,,2,.S,.S,2,.S,1,2,2,2,2,2,1,2,2
87860,1766,5,2,2,,,,,1,1,5,1,1,5,2,3,2,4,2,2,2,4,2
87860,1767,4,1,2,,1,,,,2,.S,.S,2,.S,1,2,1,4,2,4,1,3,3
87860,1768,4,2,2,,,,,1,2,.S,.S,1,5,1,2,1,1,2,4,3,3,2
87860,1770,4,2,2,,,,,1,2,.S,.S,2,.S,1,3,1,5,2,3,1,5,2
87860,1771,5,2,2,,,,,1,2,.S,.S,2,.S,1,6,2,4,2,5,5,4,2
87860,1772,4,2,2,,,,,1,2,.S,.S,2,.S,3,3,1,4,3,3,1,4,3
87860,1774,5,2,2,,,,,1,2,.S,.S,2,.S,2,5,4,6,3,5,5,6,2
87860,1775,4,2,2,,,,,1,2,.S,.S,2,.S,2,3,2,2,3,3,3,3,2
87860,1776,4,2,2,,1,,,,2,.S,.S,2,.S,2,4,4,5,3,3,3,4,2
87860,1778,5,.N,.N,,,,,1,2,.S,.S,2,.S,2,3,3,4,3,4,4,5,3
87860,1779,4,1,.N,,,,,1,2,.S,.S,1,5,3,1,1,.N,2,1,1,1,1
87860,1780,5,1,2,,,,,1,2,.S,.S,2,.S,1,4,1,4,4,4,1,4,4
87860,1782,5,2,2,,,,,1,2,.S,.S,2,.S,1,4,6,5,2,3,6,5,3
87860,1783,5,2,2,,,,,1,2,.S,.S,1,5,2,4,3,6,2,4,3,6,2
87860,1784,5,1,2,.N,.N,.N,.N,.N,2,.S,.S,2,.S,1,5,6,2,.N,2,2,2,2
87860,1786,5,1,2,,,,1,1,2,.S,.S,2,.S,1,4,1,2,2,3,1,3,2
87860,1787,5,2,2,,,,,1,2,.S,.S,2,.S,1,3,1,3,4,3,3,2,3
87860,1788,5,2,2,,,,,1,2,.S,.S,2,.S,1,2,1,2,2,2,1,2,2
87860,1790,5,2,2,,,,,1,2,.S,.S,2,.S,2,2,3,3,2,2,2,2,2
87860,1792,5,2,2,,,,,1,2,.S,.S,2,.S,1,2,2,4,3,2,2,2,2
87860,1794,5,2,2,,,,,1,2,.S,.S,2,.S,3,4,1,4,3,4,1,5,4
87860,1795,4,1,2,,1,,,,2,.S,.S,2,.S,2,4,2,3,4,4,2,5,3
87860,1796,4,2,2,,,,,1,2,.S,.S,2,.S,1,2,1,3,2,2,1,2,2
87860,1798,6,1,3,,,,,1,2,.S,.S,2,.S,1,2,1,3,2,2,1,4,2
87860,1799,6,2,3,,,,,1,2,.S,.S,2,.S,1,4,1,4,2,6,1,4,4
87860,1800,6,1,3,,,,,1,2,.S,.S,2,.S,1,3,1,4,2,3,1,3,2
87860,1801,6,1,3,,1,,,,2,.S,.S,2,.S,1,3,1,3,3,4,1,2,3
87860,1802,6,1,3,,1,,,,2,.S,.S,2,.S,1,2,1,4,2,2,1,4,2
87860,1803,6,1,3,,,,,1,1,1,2,2,.S,2,6,6,6,6,6,6,6,6
87860,1805,5,1,3,.N,.N,.N,.N,.N,2,.S,.S,1,6,1,6,1,2,5,2,1,4,2
87860,1806,5,2,3,,,,,1,2,.S,.S,2,.S,3,2,1,3,2,3,2,2,3
87860,1807,5,2,3,,,,,1,2,.S,.S,2,.S,1,3,2,3,2,3,2,4,2
87860,1809,5,1,3,,,,,1,2,.S,.S,2,.S,1,5,1,4,2,4,4,4,4
87860,1810,6,2,3,,,,,1,2,.S,.S,2,.S,1,4,1,3,2,4,1,3,3
87860,1811,6,2,3,,,,,1,1,5,3,1,6,2,3,1,1,2,3,2,2,2
87860,1813,6,1,3,,,,,1,2,.S,.S,2,.S,3,3,3,5,3,3,3,3,3
87860,1814,6,1,3,,,,1,1,2,.S,.S,2,.S,1,4,3,3,3,3,3,3,3
87860,1815,6,1,3,,,,,1,2,.S,.S,1,6,1,4,3,5,2,3,3,4,2
87860,1817,5,2,3,,,,,1,2,.S,.S,2,.S,1,4,1,5,2,3,1,5,3
87860,1818,5,2,3,,,1,,,2,.S,.S,1,3,1,4,4,5,3,5,1,4,4
87860,1819,6,1,3,,1,,,,2,.S,.S,2,.S,1,4,1,3,3,2,1,2,3
87860,1821,6,1,3,,,,,1,2,.S,.S,2,.S,1,2,4,6,2,4,5,6,2
87860,1822,6,2,3,,1,,,,2,.S,.S,2,.S,2,3,1,4,3,3,1,4,3
87860,1823,5,1,3,,,,,1,2,.S,.S,2,.S,3,6,5,6,5,1,1,1,1
87860,1825,6,2,3,,,,,1,2,.S,.S,2,.S,1,3,2,2,3,3,2,6,2
87860,1826,5,2,3,,,,,1,2,.S,.S,1,6,1,3,2,5,2,2,2,2,2
87860,1827,5,2,3,,,,,1,2,.S,.S,2,.S,2,3,1,3,2,2,1,2,2
87860,1829,6,2,3,,,,,1,1,3,2,1,5,2,6,5,3,4,3,4,3,3
87860,1830,5,2,3,,,,,1,2,.S,.S,2,.S,1,4,1,5,3,3,1,4,3
87860,1831,6,1,3,,,,,1,2,.S,.S,2,.S,1,4,2,3,6,2,1,1,3
87860,1833,6,2,3,,,,,1,2,.S,.S,1,7,3,4,3,5,3,3,3,4,3
87860,1834,5,1,3,,,,,1,2,.S,.S,2,.S,1,6,3,4,5,5,3,5,5
87860,1835,5,1,3,,,,,1,2,.S,.S,2,.S,3,3,1,5,4,5,1,5,4
87860,1837,5,2,3,.N,.N,.N,.N,.N,2,.S,.S,2,.S,1,4,1,5,2,3,1,5,2
87860,1839,6,1,3,,,,,1,2,.S,.S,2,.S,1,2,1,5,2,2,1,5,2
87876,13174,3,1,1,.N,.N,.N,.N,.N,2,.S,.S,2,.S,2,2,2,3,2,3,2,2,2
87876,13175,3,2,1,1,,1,,,2,.S,.S,2,.S,3,4,3,2,3,3,2,3,2
87876,13177,3,1,1,1,,,,,2,.S,.S,2,.S,3,3,1,3,3,2,2,2,2
87876,13178,4,1,1,1,,,,,2,.S,.S,2,.S,3,3,3,4,3,3,3,3,3
87876,13181,3,1,1,,,,,1,2,.S,.S,2,.S,3,2,2,4,2,2,2,4,2
87876,13182,3,2,1,,,,1,1,2,.S,.S,2,.S,1,2,2,4,3,2,1,3,3
87876,13183,4,1,1,,,,,1,2,.S,.S,2,.S,1,3,1,2,2,2,1,2,2
87876,13185,3,2,1,,,,1,,2,.S,.S,2,.S,1,3,1,2,4,3,1,2,3
87876,13186,4,2,1,,,,,1,2,.S,.S,2,.S,1,4,4,2,3,2,3,2,2
87876,13189,4,1,1,.N,.N,.N,.N,.N,2,.S,.S,2,.S,1,3,2,6,2,2,2,6,3
87876,13190,3,2,1,.N,.N,.N,.N,.N,2,.S,.S,2,.S,3,4,3,4,3,3,3,4,2
87876,13191,3,2,1,1,,,,,2,.S,.S,2,.S,3,3,3,3,3,3,3,3,3
87876,13193,3,2,1,1,1,,,,2,.S,.S,2,.S,1,3,1,4,2,2,1,3,2
87876,13194,4,2,1,.N,.N,.N,.N,.N,2,.S,.S,2,.S,1,3,1,2,2,4,1,2,2
87876,13196,3,2,1,1,,,,,2,.S,.S,2,.S,1,2,2,2,3,4,4,3,3
87876,13197,4,1,1,,,,,1,2,.S,.S,2,.S,1,2,3,.N,2,2,1,2,2
87876,13198,4,2,1,.N,.N,.N,.N,.N,2,.S,.S,2,.S,2,4,1,4,4,4,1,4,3
87876,13199,3,2,1,1,,,,,2,.S,.S,2,.S,3,3,1,2,3,3,1,2,3
87876,13201,4,2,1,,1,,,,2,.S,.S,2,.S,1,3,2,3,3,3,2,2,3
87876,13202,3,1,1,,,,,1,2,.S,.S,2,.S,1,4,3,4,2,3,3,3,2
87876,13204,2,1,1,1,,,,,2,.S,.S,2,.S,1,6,5,6,3,3,4,4,3
87876,13205,4,2,1,1,,,,,2,.S,.S,2,.S,2,6,1,3,2,6,1,2,2
87876,13206,4,1,1,.N,.N,.N,.N,.N,2,.S,.S,2,.S,1,4,1,4,3,4,1,5,3
87876,13209,4,1,1,,,,,1,2,.S,.S,2,.S,1,4,4,3,4,4,4,4,4
87876,13210,3,1,1,,1,,,,2,.S,.S,1,4,1,2,1,4,2,4,1,4,4
87876,13212,3,2,1,1,,,,,2,.S,.S,2,.S,2,2,1,6,2,2,1,6,2
87876,13213,4,2,1,,,,,1,2,.S,.S,2,.S,2,2,2,2,2,2,2,2,2
87876,13214,3,1,1,,,,,1,2,.S,.S,2,.S,3,3,3,2,3,3,3,2,3
87876,12998,9,1,6,,,,,1,2,.S,.S,2,.S,3,4,1,4,4,4,4,4,4
87876,12999,8,1,6,,,,,1,2,.S,.S,2,.S,2,3,1,3,4,2,1,3,2
87876,13003,8,2,6,.N,.N,.N,.N,.N,2,.S,.S,2,.S,2,2,2,2,2,2,2,2,2
87876,13007,8,1,6,,,,,1,2,.S,.S,1,9,1,3,1,5,2,3,1,5,3
87876,13011,8,1,6,,,,,1,1,8,3,1,8,1,4,1,3,2,2,1,3,2
87876,13012,9,2,6,,,,,1,2,.S,.S,2,.S,1,3,1,4,3,4,4,6,4
87876,13015,9,1,6,.N,.N,.N,.N,.N,2,.S,.S,2,.S,1,2,1,6,2,2,1,6,2
87876,13017,8,2,6,,,,,1,1,4,4,1,7,1,5,4,5,.N,2,2,3,2
